Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1973","1973","No","180000","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1974","1974","No","185000","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1975","1975","No","190000","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1976","1976","No","195000","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1977","1977","No","200000","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1978","1978","No","156919","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1979","1979","No","247315","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1980","1980","No","254809","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1981","1981","No","267564","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1982","1982","No","247365","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1983","1983","No","260359","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1984","1984","No","234471","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1985","1985","No","190049","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1986","1986","No","235040","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1987","1987","No","235040","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1988","1988","No","218910","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1989","1989","No","118208","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1990","1990","No","128472","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1991","1991","No","141087","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1992","1992","No","159420","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1993","1993","No","164170","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1994","1994","No","139250","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1995","1995","No","131375","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1996","1996","No","140434","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1997","1997","No","124345","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1998","1998","No","108550","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","1999","1999","No","102550","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2000","2000","No","94970","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2001","2001","No","98410","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2002","2002","No","99630","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2003","2003","No","100720","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2004","2004","No","101530","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2005","2005","No","88930","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2006","2006","No","80750","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2007","2007","No","73050","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2008","2008","No","71200","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2009","2009","No","77150","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2010","2010","No","97730","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2011","2011","No","103870","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2012","2012","No","117204","A","Official figure",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2013","2013","No","120000","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2014","2014","No","125000","E","Estimated value",""
"QCL","Crops and livestock products","158","China, Taiwan Province of","5114","Stocks","02196","Bees","2015","2015","No","130750","I","Imputed value",""
